State,County,Deaths,Food Environment Index,National Z-Score,% Children in Poverty,95% CI - Low,95% CI - High,National Z-Score,% Children in Poverty (AIAN),% Children in Poverty (Asian),% Children in Poverty (Black),% Children in Poverty (Hispanic),% Children in Poverty (White),% Adults with Diabetes,95% CI - Low,95% CI - High,% Adults with Obesity,95% CI - Low,95% CI - High,# Limited Access to Healthy Foods,% Limited Access to Healthy Foods,# Food Insecure,% Food Insecure,Segregation Index,Population,Population Size,,,,,Population,
Texas,Yoakum,128,7.5,-0.02,17,11,23,-0.25,,,,23,9,16,14,18,41,33,50,423,5,1210,16,,7468,Small,,,,,,
Texas,Travis,11382,7.7,-0.19,12,9,15,-0.87,32,9,17,22,5,12,10,13,29,26,33,54184,5,187990,15,49,1334961,Large,,,,,,
Texas,Carson,121,8.1,-0.53,13,8,17,-0.77,,,,20,9,10,9,12,34,27,43,326,5,750,13,,5878,Small,,,,,,
Texas,Garza,104,7,0.41,27,17,37,0.96,,,,43,12,15,14,17,41,33,50,340,5,1040,18,64,4517,Small,,,,,,
Texas,Kerr,969,7.3,0.15,19,12,26,0.05,,,,18,8,12,11,14,35,28,43,2606,5,8760,17,51,53915,Small,,,,,,
Texas,Falls,328,7.2,0.24,25,15,35,0.74,,,21,13,19,15,13,17,43,34,51,919,5,2900,17,59,17286,Small,,,,,,
Texas,Midland,2211,7.8,-0.27,14,10,18,-0.64,,19,25,16,5,12,11,14,38,31,46,6977,5,24540,15,45,177108,Large,,,,,,
Texas,Polk,1447,6.7,0.66,30,23,37,1.36,35,,69,32,26,14,13,16,40,36,45,2284,5,9840,20,52,54186,Small,,,,,,
Texas,Camp,337,6.9,0.49,26,17,35,0.91,,,48,37,21,14,12,16,40,32,48,613,5,2320,19,21,13000,Small,,,,,,
Texas,Archer,128,7.5,-0.02,13,8,17,-0.79,,,,18,11,10,9,12,36,28,45,446,5,1390,16,,9029,Small,,,,,,
Texas,Stonewall,,7.9,-0.36,22,14,31,0.42,,,,,,12,11,13,39,34,43,72,5,190,14,,1218,Small,,,,,,
Texas,Harrison,1323,7.3,0.15,23,18,29,0.52,19,,38,42,11,13,11,15,40,32,48,3174,5,11720,17,46,70895,Small,,,,,,
Texas,Wharton,818,7.3,0.15,21,13,29,0.28,,,39,14,5,14,12,16,41,33,50,1974,5,6990,17,37,41739,Small,,,,,,
Texas,Denton,7670,8.3,-0.7,6,4,8,-1.62,30,3,16,11,5,10,9,11,31,26,35,31443,5,114180,13,42,1007703,Large,,,,,,
Texas,Montague,520,7.2,0.24,18,11,24,-0.19,,,,8,19,11,10,13,37,29,46,889,5,3490,17,,21598,Small,,,,,,
Texas,Floyd,119,6.9,0.49,32,20,44,1.59,,,12,19,,16,14,18,41,34,49,289,4,1010,19,46,5090,Small,,,,,,
Texas,Castro,116,7.7,-0.19,22,14,29,0.33,,,,13,9,15,13,16,40,32,49,361,4,1130,15,,7227,Small,,,,,,
Texas,Comal,2231,8,-0.44,9,6,12,-1.23,,,10,10,3,10,9,11,39,33,45,4851,4,22720,14,38,193928,Large,,,,,,
Texas,Lavaca,341,7.8,-0.27,16,10,22,-0.35,,,,19,5,12,10,13,38,30,46,824,4,3000,15,44,20571,Small,,,,,,
Texas,Culberson,,6.5,0.83,34,21,46,1.8,,,,,,17,15,18,43,39,47,102,4,460,21,,2196,Small,,,,,,
Texas,Liberty,1853,7,0.41,20,13,28,0.17,,,44,27,10,14,12,16,40,32,48,3138,4,17230,18,43,108272,Large,,,,,,
Texas,Chambers,649,7.6,-0.1,10,6,14,-1.08,,,62,26,9,12,10,14,39,31,47,1451,4,7320,16,17,53876,Small,,,,,,
Texas,Medina,854,7.6,-0.1,18,12,24,-0.09,,,,22,12,13,12,15,40,33,48,1863,4,8160,16,62,54797,Small,,,,,,
Texas,Crane,79,8.6,-0.96,16,10,21,-0.39,,,,6,82,15,14,16,40,36,45,171,4,530,12,,4574,Small,,,,,,
Texas,Fisher,92,7.5,-0.02,21,13,28,0.2,,,,20,7,12,12,13,38,34,42,146,4,600,16,24,3612,Small,,,,,,
Texas,Hansford,69,8.1,-0.53,13,8,18,-0.72,,,,9,8,12,11,13,37,33,41,204,4,730,14,,5071,Small,,,,,,
Texas,Live Oak,220,6.9,0.49,24,15,32,0.55,,,,27,14,14,13,16,41,33,49,412,4,2180,19,,11584,Small,,,,,,
Texas,Kaufman,2258,8.2,-0.61,13,9,17,-0.69,15,11,25,13,8,12,11,14,38,31,45,3561,3,19920,13,46,185690,Large,,,,,,
Texas,Upshur,933,7.2,0.24,19,11,26,-0.05,,,28,17,14,13,11,14,41,32,49,1335,3,7360,18,36,43281,Small,,,,,,
Texas,Motley,,7.4,0.07,28,18,39,1.16,,,,,,11,10,12,37,32,41,40,3,210,17,,1020,Small,,,,,,
Texas,Rockwall,1084,8.8,-1.13,7,4,9,-1.55,13,7,11,5,3,10,8,11,35,28,42,2536,3,11730,11,37,131307,Large,,,,,,
Texas,San Jacinto,721,7,0.41,26,16,35,0.8,,,47,20,22,13,11,14,38,30,47,853,3,5190,19,37,28936,Small,,,,,,
Texas,Wise,1208,7.9,-0.36,12,8,16,-0.85,,9,,18,10,11,10,13,40,34,47,1900,3,10420,15,49,78097,Small,,,,,,
Texas,Gillespie,385,7.8,-0.27,13,8,18,-0.72,,,,10,9,11,9,12,34,26,42,778,3,4090,15,,27733,Small,,,,,,
Texas,Wheeler,127,7.1,0.32,21,13,29,0.23,,,,13,14,13,11,15,40,32,49,168,3,930,19,,4804,Small,,,,,,
Texas,Schleicher,,7.6,-0.1,22,14,31,0.39,,,,,,14,13,15,40,35,44,103,3,400,16,,2391,Small,,,,,,
Texas,Marion,294,7.3,0.15,33,22,45,1.76,,,45,,33,13,12,14,41,37,45,305,3,1720,18,32,9571,Small,,,,,,
Texas,Ochiltree,147,7.6,-0.1,15,9,21,-0.45,,,,20,17,14,13,15,39,34,44,294,3,1630,17,,9704,Small,,,,,,
Texas,Collingsworth,,7,0.41,32,22,41,1.58,,,,49,12,14,12,16,39,31,48,87,3,550,19,,2563,Small,,,,,,
Texas,Collin,8043,8.6,-0.96,7,5,8,-1.53,10,5,15,12,4,10,8,11,29,25,32,22214,3,130740,12,29,1195359,Large,,,,,,
Texas,Mason,82,8,-0.44,21,13,29,0.22,,,,,,11,9,12,36,28,45,112,3,570,14,,3931,Small,,,,,,
Texas,Hemphill,,7.9,-0.36,13,8,18,-0.69,,,,,,11,10,13,37,29,45,106,3,510,15,,3189,Small,,,,,,
Texas,Cooke,714,7.6,-0.1,19,13,25,-0.03,,,94,45,13,11,10,13,37,29,46,1040,3,6880,16,58,43782,Small,,,,,,
Texas,Ward,209,7.8,-0.27,19,12,25,-0.04,,,,26,9,15,13,16,41,33,49,281,3,1780,16,41,10966,Small,,,,,,
Texas,Scurry,313,7.7,-0.19,21,14,29,0.28,,,,14,6,14,12,16,39,31,48,428,3,2720,16,78,16212,Small,,,,,,
Texas,Hays,2310,8,-0.44,9,6,12,-1.23,,8,7,16,3,12,10,13,34,28,41,3848,2,36140,15,46,280486,Large,,,,,,
Texas,Randall,2036,8.2,-0.61,11,7,14,-1.03,3,13,33,9,9,10,9,12,34,27,41,2876,2,19680,14,42,148255,Large,,,,,,
Texas,Crosby,146,6.5,0.83,33,20,46,1.73,,,,35,34,15,14,17,41,33,50,141,2,1120,22,35,4917,Small,,,,,,
Texas,Crockett,76,7.9,-0.36,21,13,29,0.26,,,,,,14,12,16,39,30,47,84,2,450,15,,2858,Small,,,,,,
Texas,Austin,470,8,-0.44,18,12,24,-0.13,,,60,17,10,12,11,14,36,29,44,637,2,4560,15,28,31677,Small,,,,,,
Texas,Bailey,107,7.7,-0.19,23,15,32,0.54,,,,17,14,13,12,15,38,30,47,157,2,1110,16,,6672,Small,,,,,,
Texas,DeWitt,383,7.4,0.07,24,16,33,0.64,,,,25,18,14,12,15,41,33,50,437,2,3490,18,29,19929,Small,,,,,,
Texas,Delta,114,7.8,-0.27,23,14,31,0.43,,,15,20,21,11,10,13,37,29,45,104,2,850,16,59,5520,Small,,,,,,
Texas,Hill,887,7.6,-0.1,19,12,26,0.03,2,,30,25,15,13,11,14,37,30,45,662,2,6030,17,49,38101,Small,,,,,,
Texas,Wilson,792,8.2,-0.61,14,10,18,-0.64,,,,13,11,13,11,14,42,34,50,686,2,7150,14,29,54183,Small,,,,,,
Texas,Reagan,50,8.5,-0.87,14,9,20,-0.57,,,,,,14,13,17,39,31,49,51,2,420,13,,3141,Small,,,,,,
Texas,Baylor,102,7.5,-0.02,23,15,30,0.43,,,,,,11,9,12,36,28,44,54,1,620,18,,3463,Small,,,,,,
Texas,Winkler,153,8.2,-0.61,18,11,24,-0.18,,,,13,24,14,13,15,40,36,43,102,1,1100,15,46,7414,Small,,,,,,
Texas,Gaines,295,8,-0.44,19,12,27,0.03,,,,7,4,14,12,16,40,32,49,241,1,3340,16,67,22523,Small,,,,,,
Texas,Kendall,518,8.6,-0.96,9,5,12,-1.26,,,,15,5,10,8,11,33,25,41,425,1,5750,13,63,50537,Small,,,,,,
Texas,Blanco,213,8.2,-0.61,13,8,19,-0.69,,,,16,12,11,9,12,35,27,43,100,1,1700,15,,13048,Small,,,,,,
Texas,Morris,314,7.4,0.07,31,21,40,1.42,,,39,16,16,13,11,15,41,32,50,112,1,2200,18,17,12066,Small,,,,,,
Texas,Somervell,159,8.5,-0.87,13,8,17,-0.78,,,,5,4,10,8,11,33,26,41,0,0,1280,14,,9888,Small,,,,,,
Texas,Rains,285,,0.72,21,13,28,0.22,,,,28,18,11,10,13,38,30,46,,,2040,17,41,12986,Small,,,,,,
Utah,Piute,,2.3,,24,15,34,,,,,,,12,11,14,36,28,44,744,48,340,19,,1550,Small,,,,,,
Utah,Rich,,5,,11,7,16,,,,,,,9,8,11,33,26,41,783,35,340,13,,2670,Small,,,,,,
Utah,San Juan,265,4,2.97,23,14,31,0.47,30,,,5,6,14,12,15,37,31,44,4443,30,2880,20,,14358,Small,,,,,,
Utah,Garfield,68,5.4,1.77,15,9,21,-0.51,,,,7,5,10,9,11,36,29,45,1118,22,910,18,,5314,Small,,,,,,
Utah,Iron,589,6.6,0.75,14,9,19,-0.64,4,,,30,10,10,8,11,33,28,39,8119,18,8020,14,75,64211,Small,,,,,,
Utah,Wayne,,6.9,0.49,17,10,23,-0.3,,,,,,10,8,11,33,26,41,440,16,350,14,,2614,Small,,,,,,
Utah,Daggett,,6.9,,8,5,11,,,,,,,10,8,11,34,26,42,163,15,90,14,,992,Small,,,,,,
Utah,Kane,117,6.6,0.75,13,8,18,-0.76,,,,,,9,8,11,36,29,44,1024,14,1220,16,,8425,Small,,,,,,
Utah,Juab,124,7.4,0.07,10,6,14,-1.1,,,,22,9,9,8,11,34,28,42,1334,13,1490,12,,13023,Small,,,,,,
Utah,Emery,165,7,0.41,14,9,18,-0.67,,,,33,14,10,9,12,35,28,42,1263,12,1470,15,,10144,Small,,,,,,
Utah,Washington,2040,7.5,-0.02,13,10,16,-0.78,70,43,,20,10,9,8,10,29,25,34,14648,11,23740,13,73,202452,Large,,,,,,
Utah,Carbon,376,6.7,0.66,17,11,23,-0.26,,,,29,18,11,9,12,35,29,41,1934,9,3550,18,61,20609,Small,,,,,,
Utah,Cache,842,7.7,-0.19,8,6,10,-1.32,,27,18,33,8,10,8,11,35,30,40,9608,9,17560,13,80,142393,Large,,,,,,
Utah,Uintah,507,7.4,0.07,13,8,17,-0.78,12,,,12,8,10,9,12,35,29,41,2698,8,5260,15,,37747,Small,,,,,,
Utah,Utah,4226,8.1,-0.53,8,6,9,-1.42,7,16,24,12,6,9,8,10,31,27,34,42415,8,77380,12,79,719174,Large,,,,,,
Utah,Sanpete,339,7.6,-0.1,14,9,19,-0.63,,,,34,18,10,9,12,33,27,39,2267,8,4020,14,,30277,Small,,,,,,
Utah,Wasatch,248,8.5,-0.87,6,4,8,-1.65,,,,17,4,8,7,9,26,21,31,1608,7,3670,11,,37144,Small,,,,,,
Utah,Tooele,756,8.5,-0.87,8,5,10,-1.4,,,,8,4,10,9,11,39,34,44,3961,7,7910,11,75,82051,Small,,,,,,
Utah,Duchesne,265,7.5,-0.02,14,9,18,-0.68,47,9,,32,15,10,9,12,33,27,39,1250,7,2970,15,,20477,Small,,,,,,
Utah,Summit,302,8.8,-1.13,5,3,7,-1.74,,,,5,4,8,7,9,23,19,28,2061,6,4080,10,78,42759,Small,,,,,,
Utah,Weber,3060,8.2,-0.61,10,7,12,-1.18,19,18,35,12,7,10,9,11,34,31,39,12957,6,32300,12,56,271926,Large,,,,,,
Utah,Box Elder,619,8.2,-0.61,9,6,12,-1.24,,,,23,6,9,8,11,32,26,38,2552,5,7280,13,,62684,Small,,,,,,
Utah,Millard,174,8,-0.44,13,8,19,-0.71,,,,33,7,10,9,12,35,28,43,629,5,1770,14,,13437,Small,,,,,,
Utah,Davis,2855,8.6,-0.96,6,4,7,-1.63,3,13,17,13,7,9,8,11,30,26,34,14213,5,39460,11,61,373207,Large,,,,,,
Utah,Beaver,102,8.3,-0.7,14,9,19,-0.62,,,,34,1,9,8,11,33,26,40,280,4,880,12,,7233,Small,,,,,,
Utah,Salt Lake,11317,8.6,-0.96,11,9,12,-1.04,17,14,28,15,5,9,8,10,33,30,36,26989,3,143860,12,63,1185813,Large,,,,,,
Utah,Grand,135,7.7,-0.19,15,9,21,-0.48,,,,29,16,10,9,12,31,24,38,230,2,1560,16,,9706,Small,,,,,,
Utah,Sevier,271,8.3,-0.7,14,9,19,-0.61,,,,6,11,10,8,11,35,29,42,275,1,3040,14,,22344,Small,,,,,,
Utah,Morgan,81,9.7,-1.89,4,3,6,-1.81,,,,5,1,8,7,10,32,25,39,5,0,1020,8,,13000,Small,,,,,,
Vermont,Essex,110,7.3,0.15,19,10,28,0.01,,,,,,8,7,9,33,26,40,632,10,870,15,,6010,Small,,,,,,
Vermont,Washington,766,8.4,-0.79,8,4,12,-1.35,,,,2,11,7,6,8,27,23,31,3531,6,6850,12,64,60142,Small,,,,,,
Vermont,Rutland,1088,8.2,-0.61,12,7,18,-0.82,,,,9,11,7,6,8,31,26,36,3030,5,7820,13,65,60271,Small,,,,,,
Vermont,Orleans,489,8.3,-0.7,18,11,24,-0.18,,,,10,14,8,7,9,33,28,38,1089,4,3500,13,59,27516,Small,,,,,,
Vermont,Windham,669,8.3,-0.7,11,5,17,-0.98,,71,,23,11,6,6,7,26,22,30,1645,4,5960,13,61,45966,Small,,,,,,
Vermont,Orange,403,8.7,-1.04,11,6,17,-0.94,,,,10,12,7,6,7,27,23,31,1004,3,3250,11,,29943,Small,,,,,,
Vermont,Bennington,612,8.4,-0.79,14,8,21,-0.58,,,,55,14,7,6,8,28,24,33,1034,3,4790,13,,37183,Small,,,,,,
Vermont,Chittenden,1582,8.9,-1.21,6,3,9,-1.58,,14,37,9,6,7,6,8,25,21,28,3911,2,17690,11,47,169481,Large,,,,,,
Vermont,Franklin,685,8.8,-1.13,11,7,15,-1.03,83,,,10,9,7,6,8,31,27,36,898,2,5790,12,,50994,Small,,,,,,
Vermont,Caledonia,486,8.5,-0.87,16,10,22,-0.37,,,,6,17,8,7,9,30,25,35,522,2,3880,13,55,30610,Small,,,,,,
Vermont,Addison,430,9.1,-1.38,9,5,13,-1.29,,,22,7,7,6,5,7,26,23,31,558,2,3860,10,40,37720,Small,,,,,,
Vermont,Windsor,852,9,-1.3,10,6,14,-1.11,,,,26,7,6,6,7,26,22,30,656,1,6370,11,71,58101,Small,,,,,,
Vermont,Grand Isle,105,9.4,-1.64,12,6,18,-0.85,,,,,,7,6,8,27,21,33,31,0,700,10,,7467,Small,,,,,,
Vermont,Lamoille,322,9.1,-1.38,11,6,16,-0.98,,,25,3,7,7,6,8,25,21,30,71,0,2860,11,53,26060,Small,,,,,,
Virginia,Buena Vista City,151,2.4,3,18,11,25,-0.09,,,,,,13,11,14,40,32,49,3321,50,1180,18,,6566,Small,,,,,,
Virginia,Highland,,5.1,2.03,21,13,29,0.24,,,,,,10,8,11,34,27,42,800,34,290,13,,2339,Small,,,,,,
Virginia,Franklin City,268,5.6,1.6,31,19,43,1.48,,,,,,15,13,18,47,37,58,2354,27,1130,14,72,8339,Small,,,,,,
Virginia,Petersburg City,1222,5.4,1.77,32,18,45,1.54,,,32,37,2,17,15,19,47,39,55,8676,27,5060,15,29,33309,Small,,,,,,
Virginia,Nottoway,336,6.3,1.01,23,14,33,0.53,,,41,13,4,15,13,17,44,36,53,3451,22,2070,13,26,15566,Small,,,,,,
Virginia,Cumberland,187,7.4,0.07,22,13,31,0.37,,,,13,3,12,11,14,39,31,47,1957,19,900,9,17,9878,Small,,,,,,
Virginia,Norton City,131,4.8,2.28,30,18,41,1.32,,,,,,13,12,15,42,34,51,715,18,810,22,,3492,Small,,,,,,
Virginia,Essex,229,6.9,0.49,21,13,29,0.22,,,42,11,18,15,13,17,39,32,47,1849,17,1410,13,38,10598,Small,,,,,,
Virginia,Radford City,192,6.1,1.18,18,12,24,-0.14,,,82,,16,12,11,14,38,30,47,2690,16,2760,17,31,16971,Small,,,,,,
Virginia,Charlotte,268,6.5,0.83,32,23,41,1.63,,,36,88,29,14,12,16,41,33,49,1838,15,1820,16,12,11336,Small,,,,,,
Virginia,Henry,1362,6.8,0.58,25,18,32,0.73,,,24,17,20,14,12,16,43,37,51,7825,14,7330,14,22,49702,Small,,,,,,
Virginia,Hopewell City,642,6.7,0.66,33,22,43,1.67,,,47,28,26,16,14,18,46,38,54,3263,14,3440,15,19,22752,Small,,,,,,
Virginia,Martinsville City,480,6.3,1.01,30,18,41,1.31,,,25,34,18,16,14,18,45,36,53,1962,14,2320,17,30,13763,Small,,,,,,
Virginia,Bristol City,432,6.4,0.92,31,21,41,1.48,,,46,51,19,12,11,14,41,34,49,2468,14,2830,17,30,16807,Small,,,,,,
Virginia,Sussex,271,7.8,-0.27,28,17,38,1.05,,,13,,33,15,13,17,44,36,52,1667,14,1140,11,29,10757,Small,,,,,,
Virginia,Botetourt,538,8.2,-0.61,8,5,11,-1.41,,,,,,10,9,12,36,28,44,3596,11,3370,10,25,34125,Small,,,,,,
Virginia,Covington City,178,7.4,0.07,25,16,34,0.74,,,,,,12,10,14,39,31,48,646,11,780,14,50,5545,Small,,,,,,
Virginia,Bath,95,6.6,0.75,15,9,21,-0.48,,,,,,13,11,15,41,32,50,496,10,730,18,,4051,Small,,,,,,
Virginia,Halifax,844,7.6,-0.1,27,21,34,1.02,,,42,23,19,14,13,16,43,36,51,3751,10,4360,13,31,33432,Small,,,,,,
Virginia,Manassas Park City,,8.4,-0.79,14,8,19,-0.67,69,,,15,11,14,12,16,37,30,46,1452,10,1580,9,39,16361,Small,,,,,,
Virginia,Brunswick,403,7.9,-0.36,27,17,37,0.95,,,37,,6,15,14,17,45,38,53,1755,10,1870,12,29,15749,Small,,,,,,
Virginia,Orange,642,7.8,-0.27,12,7,17,-0.85,,,39,7,18,11,10,13,37,30,44,3332,10,4440,12,31,38574,Small,,,,,,
Virginia,Mecklenburg,724,7.4,0.07,21,12,29,0.22,,,36,43,12,13,12,15,41,34,49,3125,10,4350,14,28,30648,Small,,,,,,
Virginia,Floyd,292,8.1,-0.53,15,9,21,-0.47,,,,12,8,10,9,12,37,30,44,1436,9,1700,11,57,15679,Small,,,,,,
Virginia,Grayson,352,7.2,0.24,23,14,32,0.49,,,58,4,25,13,12,15,42,35,50,1405,9,2390,16,33,15285,Small,,,,,,
Virginia,James City,878,8.5,-0.87,8,5,11,-1.31,,7,12,21,3,10,9,11,34,28,40,5816,9,7580,10,39,82654,Small,,,,,,
Virginia,Wise,1029,6.5,0.83,20,11,29,0.12,,,,11,21,13,11,15,42,35,49,3538,9,6690,19,72,35174,Small,,,,,,
Virginia,Tazewell,1155,7,0.41,27,20,34,1.02,,,41,62,27,12,11,14,41,34,48,3734,8,6640,17,71,39120,Small,,,,,,
Virginia,Dinwiddie,561,8.3,-0.7,17,11,23,-0.22,,,24,,10,13,11,14,38,31,46,2309,8,2940,11,22,28343,Small,,,,,,
Virginia,Chesterfield,4464,8.8,-1.13,9,6,11,-1.3,18,10,12,18,4,11,10,12,38,34,42,25904,8,31070,9,40,383876,Large,,,,,,
Virginia,Norfolk City,4052,7.7,-0.19,25,19,31,0.76,57,16,39,26,8,14,12,16,40,35,45,19766,8,31480,13,53,230930,Large,,,,,,
Virginia,Lynchburg City,1257,7.7,-0.19,23,15,30,0.43,,6,38,22,9,12,11,14,40,33,46,6067,8,10760,14,37,79535,Small,,,,,,
Virginia,Waynesboro City,447,7.4,0.07,19,12,26,0,,,25,31,14,12,10,13,38,30,46,1671,8,3280,15,26,23182,Small,,,,,,
Virginia,Franklin,1049,7.9,-0.36,16,10,21,-0.39,,,18,16,18,11,10,12,34,27,40,4462,8,6960,13,47,55549,Small,,,,,,
Virginia,Alleghany,362,7.7,-0.19,19,12,27,0.05,,,9,,12,11,10,13,41,33,49,1283,8,2070,14,38,14595,Small,,,,,,
Virginia,Poquoson City,147,8.6,-0.96,7,4,9,-1.53,,,,44,9,9,8,10,33,26,41,954,8,1170,9,,12635,Small,,,,,,
Virginia,Surry,142,8.4,-0.79,20,12,27,0.08,,,47,,10,13,11,15,39,32,48,552,8,690,11,2,6593,Small,,,,,,
Virginia,Augusta,1199,8.4,-0.79,10,7,14,-1.08,,,43,34,9,10,9,12,38,31,44,5535,8,8400,11,46,78247,Small,,,,,,
Virginia,Rockbridge,402,8.1,-0.53,15,9,21,-0.51,,,,3,11,11,9,12,32,25,39,1627,7,2700,12,53,22358,Small,,,,,,
Virginia,Roanoke City,2494,7.7,-0.19,26,18,35,0.9,,25,35,49,15,13,12,15,36,31,42,7060,7,13830,14,59,97171,Small,,,,,,
Virginia,Newport News City,3036,8,-0.44,23,16,29,0.43,,7,30,21,8,13,12,15,41,35,46,12910,7,22940,12,37,183118,Large,,,,,,
Virginia,Danville City,1235,7.1,0.32,29,18,40,1.25,,4,39,66,27,16,15,19,46,38,54,3048,7,7080,17,28,41837,Small,,,,,,
Virginia,Hampton City,2362,8.3,-0.7,19,12,25,-0.04,,1,27,15,13,13,12,15,42,37,48,9628,7,15450,11,35,137098,Large,,,,,,
Virginia,Prince George,479,8.7,-1.04,11,7,16,-0.94,,,14,5,9,13,12,15,41,34,48,2482,7,3970,9,25,42871,Small,,,,,,
Virginia,Greene,268,8.4,-0.79,12,7,16,-0.93,,,34,22,9,11,9,12,37,29,45,1200,7,2320,11,11,21301,Small,,,,,,
Virginia,Richmond City,4066,7.9,-0.36,28,20,35,1.05,,63,39,26,7,14,12,16,36,31,41,13314,7,30570,14,58,229247,Large,,,,,,
Virginia,Amelia,287,8.5,-0.87,14,9,20,-0.61,,,,,,12,11,14,43,35,51,781,6,1440,11,18,13480,Small,,,,,,
Virginia,Pittsylvania,1220,7.8,-0.27,17,10,23,-0.29,,,37,6,14,14,12,16,44,38,50,3762,6,8480,14,21,59571,Small,,,,,,
Virginia,Portsmouth City,2214,8.2,-0.61,25,16,34,0.74,25,,29,40,10,15,13,17,45,39,51,5633,6,11900,12,48,96793,Small,,,,,,
Virginia,Scott,522,7,0.41,23,15,30,0.43,,,,32,19,12,11,14,39,32,47,1322,6,3820,18,57,21433,Small,,,,,,
Virginia,Williamsburg City,166,8.4,-0.79,21,13,29,0.2,,,,,,12,10,14,38,30,46,794,6,1800,12,29,15847,Small,,,,,,
Virginia,Warren,728,8.2,-0.61,10,6,15,-1.06,,,9,12,19,11,10,13,38,31,46,2031,5,5080,13,47,41843,Small,,,,,,
Virginia,Bland,137,8.2,-0.61,16,9,22,-0.43,,,,,,11,9,12,40,31,48,355,5,780,13,,6179,Small,,,,,,
Virginia,Colonial Heights City,417,8.3,-0.7,15,10,21,-0.45,,42,16,4,10,11,10,13,39,32,48,903,5,2180,12,35,18393,Small,,,,,,
Virginia,Rappahannock,114,8.6,-0.96,14,9,20,-0.6,,,70,,14,11,9,12,36,29,44,378,5,790,11,8,7414,Small,,,,,,
Virginia,Prince Edward,366,7.9,-0.36,29,20,37,1.17,,,50,,14,14,12,16,43,35,51,1198,5,3050,14,25,22049,Small,,,,,,
Virginia,Southampton,360,8.9,-1.21,18,11,25,-0.16,,,18,,5,12,11,14,42,35,50,947,5,1740,10,20,17975,Small,,,,,,
Virginia,Buckingham,336,8.3,-0.7,23,14,31,0.44,,,39,,8,14,12,16,41,33,50,859,5,2100,12,24,16978,Small,,,,,,
Virginia,Spotsylvania,1792,9.1,-1.38,9,6,13,-1.19,2,19,18,13,7,12,10,13,38,32,45,6095,5,12450,9,25,149588,Large,,,,,,
Virginia,King and Queen,157,8.1,-0.53,18,12,25,-0.08,,,79,,29,13,12,15,42,34,50,346,5,880,13,20,6720,Small,,,,,,
Virginia,Frederick,1218,8.8,-1.13,8,5,12,-1.32,,11,7,21,6,11,10,13,38,31,45,3895,5,8980,10,28,95994,Small,,,,,,
Virginia,Chesapeake City,3310,9.1,-1.38,12,9,16,-0.83,7,10,27,10,5,12,11,14,41,36,46,10875,5,21360,9,45,253886,Large,,,,,,
Virginia,Salem City,533,8.4,-0.79,13,9,17,-0.76,,,31,35,14,10,9,12,35,28,43,1180,5,2970,12,41,25600,Small,,,,,,
Virginia,Henrico,4471,9,-1.3,12,9,16,-0.83,,2,21,28,5,11,10,13,35,30,40,14506,5,31130,9,56,334760,Large,,,,,,
Virginia,Isle of Wight,630,8.8,-1.13,10,6,14,-1.15,,,30,13,3,12,10,13,39,32,46,1575,4,3980,10,20,40711,Small,,,,,,
Virginia,Wythe,710,7.5,-0.02,19,13,26,0.05,,,,30,21,11,9,12,38,31,46,1298,4,4490,16,55,28104,Small,,,,,,
Virginia,Montgomery,990,8.1,-0.53,13,9,17,-0.78,,3,33,35,11,11,10,13,36,30,42,4157,4,13460,14,41,98666,Small,,,,,,
Virginia,Winchester City,488,7.6,-0.1,22,15,28,0.36,,45,19,33,22,12,11,14,38,30,46,1144,4,4380,16,18,27617,Small,,,,,,
Virginia,Stafford,1463,9.5,-1.72,7,4,10,-1.5,,5,7,16,2,11,10,13,37,31,44,5580,4,11520,7,30,165428,Large,,,,,,
Virginia,Charlottesville City,496,8,-0.44,18,12,24,-0.14,,49,59,30,7,12,11,14,35,29,43,1733,4,6540,14,44,44983,Small,,,,,,
Virginia,Hanover,1463,9.3,-1.55,6,4,8,-1.63,,,21,14,4,10,9,12,38,32,44,3967,4,9240,8,27,114148,Large,,,,,,
Virginia,Pulaski,824,7.9,-0.36,23,18,29,0.54,,,,,,11,9,12,36,29,43,1361,4,4910,15,50,33655,Small,,,,,,
Virginia,Suffolk City,1509,9.2,-1.47,15,10,20,-0.51,,4,24,13,5,12,11,14,42,35,48,3275,4,8200,9,39,100659,Large,,,,,,
Virginia,Amherst,591,8.5,-0.87,16,10,22,-0.35,,,13,55,9,12,10,14,36,29,44,1251,4,3710,12,30,31396,Small,,,,,,
Virginia,Prince William,4045,9.4,-1.64,8,6,11,-1.32,15,10,5,14,3,12,10,13,33,29,38,15339,4,37000,8,43,489640,Large,,,,,,
Virginia,Fredericksburg City,397,7.9,-0.36,19,12,27,0.05,,2,54,8,26,13,11,15,38,31,46,921,4,4110,15,19,28928,Small,,,,,,
Virginia,Galax City,230,7.5,-0.02,29,18,40,1.22,,,81,34,23,14,12,16,41,33,50,266,4,1090,16,21,6717,Small,,,,,,
Virginia,Craig,108,8.5,-0.87,19,12,26,0,,,,,,11,9,12,36,28,45,187,4,590,12,,4843,Small,,,,,,
Virginia,Albemarle,1016,9,-1.3,9,6,12,-1.27,,1,16,13,6,9,8,11,32,26,37,3490,4,10930,10,42,115676,Large,,,,,,
Virginia,Roanoke,1388,8.9,-1.21,8,5,11,-1.34,,1,20,7,6,10,8,11,34,28,42,3139,3,9910,10,39,97026,Small,,,,,,
